Date,Right Ascension 
2078-Feb-24,21 06 13.01
2078-Feb-25,21 08 42.00
2078-Feb-26,21 11 10.56
2078-Feb-27,21 13 38.69
2078-Feb-28,21 16 06.40
2078-Mar-01,21 18 33.70
2078-Mar-02,21 21 00.58
2078-Mar-03,21 23 27.05
2078-Mar-04,21 25 53.12
2078-Mar-05,21 28 18.80
2078-Mar-06,21 30 44.09
2078-Mar-07,21 33 08.99
2078-Mar-08,21 35 33.51
2078-Mar-09,21 37 57.65
2078-Mar-10,21 40 21.42
2078-Mar-11,21 42 44.82
2078-Mar-12,21 45 07.85
2078-Mar-13,21 47 30.52
2078-Mar-14,21 49 52.84
2078-Mar-15,21 52 14.79
2078-Mar-16,21 54 36.40
2078-Mar-17,21 56 57.66
2078-Mar-18,21 59 18.58
2078-Mar-19,22 01 39.15
2078-Mar-20,22 03 59.40
2078-Mar-21,22 06 19.32
2078-Mar-22,22 08 38.93
2078-Mar-23,22 10 58.22
2078-Mar-24,22 13 17.22
2078-Mar-25,22 15 35.91
2078-Mar-26,22 17 54.32
2078-Mar-27,22 20 12.45
2078-Mar-28,22 22 30.31
2078-Mar-29,22 24 47.91
2078-Mar-30,22 27 05.24
2078-Mar-31,22 29 22.33
2078-Apr-01,22 31 39.18
2078-Apr-02,22 33 55.78
2078-Apr-03,22 36 12.16
2078-Apr-04,22 38 28.32
2078-Apr-05,22 40 44.26
2078-Apr-06,22 43 00.00
2078-Apr-07,22 45 15.52
2078-Apr-08,22 47 30.85
2078-Apr-09,22 49 45.99
2078-Apr-10,22 52 00.94
2078-Apr-11,22 54 15.70
2078-Apr-12,22 56 30.29
2078-Apr-13,22 58 44.70
2078-Apr-14,23 00 58.94
2078-Apr-15,23 03 13.01
2078-Apr-16,23 05 26.93
2078-Apr-17,23 07 40.70
2078-Apr-18,23 09 54.32
2078-Apr-19,23 12 07.81
2078-Apr-20,23 14 21.17
2078-Apr-21,23 16 34.41
2078-Apr-22,23 18 47.54
2078-Apr-23,23 21 00.57
2078-Apr-24,23 23 13.51
2078-Apr-25,23 25 26.37
2078-Apr-26,23 27 39.15
2078-Apr-27,23 29 51.86
2078-Apr-28,23 32 04.52
2078-Apr-29,23 34 17.12
2078-Apr-30,23 36 29.68
2078-May-01,23 38 42.21
2078-May-02,23 40 54.72
2078-May-03,23 43 07.21
2078-May-04,23 45 19.68
2078-May-05,23 47 32.15
2078-May-06,23 49 44.63
2078-May-07,23 51 57.11
2078-May-08,23 54 09.61
2078-May-09,23 56 22.13
2078-May-10,23 58 34.68
2078-May-11,00 00 47.26
2078-May-12,00 02 59.88
2078-May-13,00 05 12.54
2078-May-14,00 07 25.25
2078-May-15,00 09 38.01
2078-May-16,00 11 50.85
2078-May-17,00 14 03.76
2078-May-18,00 16 16.75
2078-May-19,00 18 29.84
2078-May-20,00 20 43.03
2078-May-21,00 22 56.34
2078-May-22,00 25 09.77
2078-May-23,00 27 23.33
2078-May-24,00 29 37.04
2078-May-25,00 31 50.90
2078-May-26,00 34 04.92
2078-May-27,00 36 19.12
2078-May-28,00 38 33.50
2078-May-29,00 40 48.08
2078-May-30,00 43 02.86
2078-May-31,00 45 17.85
2078-Jun-01,00 47 33.07
2078-Jun-02,00 49 48.51
2078-Jun-03,00 52 04.19
2078-Jun-04,00 54 20.12
2078-Jun-05,00 56 36.31
2078-Jun-06,00 58 52.75
2078-Jun-07,01 01 09.47
2078-Jun-08,01 03 26.46
2078-Jun-09,01 05 43.73
2078-Jun-10,01 08 01.29
2078-Jun-11,01 10 19.15
2078-Jun-12,01 12 37.31
2078-Jun-13,01 14 55.79
2078-Jun-14,01 17 14.60
2078-Jun-15,01 19 33.74
2078-Jun-16,01 21 53.24
2078-Jun-17,01 24 13.09
2078-Jun-18,01 26 33.32
2078-Jun-19,01 28 53.93
2078-Jun-20,01 31 14.94
2078-Jun-21,01 33 36.37
2078-Jun-22,01 35 58.21
2078-Jun-23,01 38 20.49
2078-Jun-24,01 40 43.21
2078-Jun-25,01 43 06.40
2078-Jun-26,01 45 30.07
2078-Jun-27,01 47 54.22
2078-Jun-28,01 50 18.86
2078-Jun-29,01 52 44.02
2078-Jun-30,01 55 09.71
2078-Jul-01,01 57 35.92
2078-Jul-02,02 00 02.69
2078-Jul-03,02 02 30.00
2078-Jul-04,02 04 57.88
2078-Jul-05,02 07 26.34
2078-Jul-06,02 09 55.38
2078-Jul-07,02 12 25.01
2078-Jul-08,02 14 55.25
2078-Jul-09,02 17 26.10
2078-Jul-10,02 19 57.57
2078-Jul-11,02 22 29.68
2078-Jul-12,02 25 02.44
2078-Jul-13,02 27 35.87
2078-Jul-14,02 30 09.97
2078-Jul-15,02 32 44.76
2078-Jul-16,02 35 20.26
2078-Jul-17,02 37 56.49
2078-Jul-18,02 40 33.46
2078-Jul-19,02 43 11.18
2078-Jul-20,02 45 49.68
2078-Jul-21,02 48 28.97
2078-Jul-22,02 51 09.07
2078-Jul-23,02 53 49.99
2078-Jul-24,02 56 31.75
2078-Jul-25,02 59 14.37
2078-Jul-26,03 01 57.87
2078-Jul-27,03 04 42.26
2078-Jul-28,03 07 27.56
2078-Jul-29,03 10 13.78
2078-Jul-30,03 13 00.94
2078-Jul-31,03 15 49.06
2078-Aug-01,03 18 38.14
2078-Aug-02,03 21 28.19
2078-Aug-03,03 24 19.24
2078-Aug-04,03 27 11.29
2078-Aug-05,03 30 04.35
2078-Aug-06,03 32 58.44
2078-Aug-07,03 35 53.57
2078-Aug-08,03 38 49.76
2078-Aug-09,03 41 47.02
2078-Aug-10,03 44 45.37
2078-Aug-11,03 47 44.82
2078-Aug-12,03 50 45.39
2078-Aug-13,03 53 47.11
2078-Aug-14,03 56 49.98
2078-Aug-15,03 59 54.04
2078-Aug-16,04 02 59.29
2078-Aug-17,04 06 05.75
2078-Aug-18,04 09 13.46
2078-Aug-19,04 12 22.42
2078-Aug-20,04 15 32.66
2078-Aug-21,04 18 44.19
2078-Aug-22,04 21 57.04
2078-Aug-23,04 25 11.23
2078-Aug-24,04 28 26.77
2078-Aug-25,04 31 43.69
2078-Aug-26,04 35 01.99
2078-Aug-27,04 38 21.69
2078-Aug-28,04 41 42.81
2078-Aug-29,04 45 05.36
2078-Aug-30,04 48 29.35
2078-Aug-31,04 51 54.78
2078-Sep-01,04 55 21.66
2078-Sep-02,04 58 50.01
2078-Sep-03,05 02 19.83
2078-Sep-04,05 05 51.13
2078-Sep-05,05 09 23.92
2078-Sep-06,05 12 58.21
2078-Sep-07,05 16 34.01
2078-Sep-08,05 20 11.32
2078-Sep-09,05 23 50.15
2078-Sep-10,05 27 30.52
2078-Sep-11,05 31 12.44
2078-Sep-12,05 34 55.91
2078-Sep-13,05 38 40.94
2078-Sep-14,05 42 27.55
2078-Sep-15,05 46 15.73
2078-Sep-16,05 50 05.50
2078-Sep-17,05 53 56.86
2078-Sep-18,05 57 49.82
2078-Sep-19,06 01 44.38
2078-Sep-20,06 05 40.55
2078-Sep-21,06 09 38.34
2078-Sep-22,06 13 37.73
2078-Sep-23,06 17 38.72
2078-Sep-24,06 21 41.32
2078-Sep-25,06 25 45.51
2078-Sep-26,06 29 51.27
2078-Sep-27,06 33 58.60
2078-Sep-28,06 38 07.47
2078-Sep-29,06 42 17.86
2078-Sep-30,06 46 29.75
2078-Oct-01,06 50 43.12
2078-Oct-02,06 54 57.95
2078-Oct-03,06 59 14.19
2078-Oct-04,07 03 31.84
2078-Oct-05,07 07 50.87
2078-Oct-06,07 12 11.24
2078-Oct-07,07 16 32.93
2078-Oct-08,07 20 55.90
2078-Oct-09,07 25 20.14
2078-Oct-10,07 29 45.60
2078-Oct-11,07 34 12.26
2078-Oct-12,07 38 40.09
2078-Oct-13,07 43 09.04
2078-Oct-14,07 47 39.08
2078-Oct-15,07 52 10.18
2078-Oct-16,07 56 42.31
2078-Oct-17,08 01 15.42
2078-Oct-18,08 05 49.48
2078-Oct-19,08 10 24.44
2078-Oct-20,08 15 00.27
2078-Oct-21,08 19 36.92
2078-Oct-22,08 24 14.36
2078-Oct-23,08 28 52.51
2078-Oct-24,08 33 31.34
2078-Oct-25,08 38 10.79
2078-Oct-26,08 42 50.80
2078-Oct-27,08 47 31.31
2078-Oct-28,08 52 12.26
2078-Oct-29,08 56 53.59
2078-Oct-30,09 01 35.25
2078-Oct-31,09 06 17.16
2078-Nov-01,09 10 59.28
2078-Nov-02,09 15 41.55
2078-Nov-03,09 20 23.91
2078-Nov-04,09 25 06.31
2078-Nov-05,09 29 48.69
2078-Nov-06,09 34 31.01
2078-Nov-07,09 39 13.21
2078-Nov-08,09 43 55.24
2078-Nov-09,09 48 37.06
2078-Nov-10,09 53 18.63
2078-Nov-11,09 57 59.90
2078-Nov-12,10 02 40.83
2078-Nov-13,10 07 21.38
2078-Nov-14,10 12 01.53
2078-Nov-15,10 16 41.22
2078-Nov-16,10 21 20.44
2078-Nov-17,10 25 59.14
2078-Nov-18,10 30 37.31
2078-Nov-19,10 35 14.92
2078-Nov-20,10 39 51.93
2078-Nov-21,10 44 28.32
2078-Nov-22,10 49 04.05
2078-Nov-23,10 53 39.10
2078-Nov-24,10 58 13.44
2078-Nov-25,11 02 47.04
2078-Nov-26,11 07 19.87
2078-Nov-27,11 11 51.90
2078-Nov-28,11 16 23.11
2078-Nov-29,11 20 53.48
2078-Nov-30,11 25 22.99
2078-Dec-01,11 29 51.62
2078-Dec-02,11 34 19.36
2078-Dec-03,11 38 46.20
2078-Dec-04,11 43 12.11
2078-Dec-05,11 47 37.10
2078-Dec-06,11 52 01.16
2078-Dec-07,11 56 24.28
2078-Dec-08,12 00 46.46
2078-Dec-09,12 05 07.69
2078-Dec-10,12 09 27.99
2078-Dec-11,12 13 47.34
2078-Dec-12,12 18 05.76
2078-Dec-13,12 22 23.26
2078-Dec-14,12 26 39.84
2078-Dec-15,12 30 55.51
2078-Dec-16,12 35 10.28
2078-Dec-17,12 39 24.17
2078-Dec-18,12 43 37.19
2078-Dec-19,12 47 49.34
2078-Dec-20,12 52 00.63
2078-Dec-21,12 56 11.07
2078-Dec-22,13 00 20.67
2078-Dec-23,13 04 29.43
2078-Dec-24,13 08 37.35
2078-Dec-25,13 12 44.43
2078-Dec-26,13 16 50.67
2078-Dec-27,13 20 56.08
2078-Dec-28,13 25 00.66
2078-Dec-29,13 29 04.40
2078-Dec-30,13 33 07.31
2078-Dec-31,13 37 09.39
2079-Jan-01,13 41 10.64
2079-Jan-02,13 45 11.07
2079-Jan-03,13 49 10.67
2079-Jan-04,13 53 09.44
2079-Jan-05,13 57 07.39
2079-Jan-06,14 01 04.51
2079-Jan-07,14 05 00.82
2079-Jan-08,14 08 56.31
2079-Jan-09,14 12 50.99
2079-Jan-10,14 16 44.86
2079-Jan-11,14 20 37.93
2079-Jan-12,14 24 30.19
2079-Jan-13,14 28 21.67
2079-Jan-14,14 32 12.35
2079-Jan-15,14 36 02.25
2079-Jan-16,14 39 51.38
2079-Jan-17,14 43 39.72
2079-Jan-18,14 47 27.28
2079-Jan-19,14 51 14.05
2079-Jan-20,14 55 00.03
2079-Jan-21,14 58 45.21
2079-Jan-22,15 02 29.58
2079-Jan-23,15 06 13.13
2079-Jan-24,15 09 55.83
2079-Jan-25,15 13 37.68
2079-Jan-26,15 17 18.66
2079-Jan-27,15 20 58.75
2079-Jan-28,15 24 37.94
2079-Jan-29,15 28 16.21
2079-Jan-30,15 31 53.54
2079-Jan-31,15 35 29.91
2079-Feb-01,15 39 05.30
2079-Feb-02,15 42 39.70
2079-Feb-03,15 46 13.07
2079-Feb-04,15 49 45.42
2079-Feb-05,15 53 16.72
2079-Feb-06,15 56 46.94
2079-Feb-07,16 00 16.09
2079-Feb-08,16 03 44.14
2079-Feb-09,16 07 11.08
2079-Feb-10,16 10 36.90
2079-Feb-11,16 14 01.59
2079-Feb-12,16 17 25.13
2079-Feb-13,16 20 47.51
2079-Feb-14,16 24 08.73
2079-Feb-15,16 27 28.76
2079-Feb-16,16 30 47.59
2079-Feb-17,16 34 05.19
2079-Feb-18,16 37 21.56
2079-Feb-19,16 40 36.66
2079-Feb-20,16 43 50.47
2079-Feb-21,16 47 02.96
2079-Feb-22,16 50 14.12
2079-Feb-23,16 53 23.91
2079-Feb-24,16 56 32.30
2079-Feb-25,16 59 39.27
2079-Feb-26,17 02 44.78
2079-Feb-27,17 05 48.82
2079-Feb-28,17 08 51.35
2079-Mar-01,17 11 52.34
2079-Mar-02,17 14 51.77
2079-Mar-03,17 17 49.60
2079-Mar-04,17 20 45.81
2079-Mar-05,17 23 40.38
2079-Mar-06,17 26 33.27
2079-Mar-07,17 29 24.46
2079-Mar-08,17 32 13.95
2079-Mar-09,17 35 01.70
2079-Mar-10,17 37 47.70
2079-Mar-11,17 40 31.93
2079-Mar-12,17 43 14.38
2079-Mar-13,17 45 55.03
2079-Mar-14,17 48 33.87
2079-Mar-15,17 51 10.87
2079-Mar-16,17 53 46.01
2079-Mar-17,17 56 19.27
2079-Mar-18,17 58 50.64
2079-Mar-19,18 01 20.07
2079-Mar-20,18 03 47.55
2079-Mar-21,18 06 13.04
2079-Mar-22,18 08 36.51
2079-Mar-23,18 10 57.93
2079-Mar-24,18 13 17.27
2079-Mar-25,18 15 34.49
2079-Mar-26,18 17 49.56
2079-Mar-27,18 20 02.45
2079-Mar-28,18 22 13.11
2079-Mar-29,18 24 21.50
2079-Mar-30,18 26 27.60
2079-Mar-31,18 28 31.36
2079-Apr-01,18 30 32.74
2079-Apr-02,18 32 31.70
2079-Apr-03,18 34 28.22
2079-Apr-04,18 36 22.25
2079-Apr-05,18 38 13.76
2079-Apr-06,18 40 02.73
2079-Apr-07,18 41 49.12
2079-Apr-08,18 43 32.90
2079-Apr-09,18 45 14.05
2079-Apr-10,18 46 52.54
2079-Apr-11,18 48 28.32
2079-Apr-12,18 50 01.38
2079-Apr-13,18 51 31.67
2079-Apr-14,18 52 59.15
2079-Apr-15,18 54 23.78
2079-Apr-16,18 55 45.52
2079-Apr-17,18 57 04.32
2079-Apr-18,18 58 20.13
2079-Apr-19,18 59 32.89
2079-Apr-20,19 00 42.56
2079-Apr-21,19 01 49.07
2079-Apr-22,19 02 52.38
2079-Apr-23,19 03 52.42
2079-Apr-24,19 04 49.13
2079-Apr-25,19 05 42.44
2079-Apr-26,19 06 32.31
2079-Apr-27,19 07 18.66
2079-Apr-28,19 08 01.42
2079-Apr-29,19 08 40.55
2079-Apr-30,19 09 15.96
2079-May-01,19 09 47.62
2079-May-02,19 10 15.45
2079-May-03,19 10 39.40
2079-May-04,19 10 59.44
2079-May-05,19 11 15.50
2079-May-06,19 11 27.56
2079-May-07,19 11 35.56
2079-May-08,19 11 39.47
2079-May-09,19 11 39.24
2079-May-10,19 11 34.84
2079-May-11,19 11 26.22
2079-May-12,19 11 13.35
2079-May-13,19 10 56.18
2079-May-14,19 10 34.69
2079-May-15,19 10 08.82
2079-May-16,19 09 38.56
2079-May-17,19 09 03.87
2079-May-18,19 08 24.73
2079-May-19,19 07 41.11
2079-May-20,19 06 53.00
2079-May-21,19 06 00.40
2079-May-22,19 05 03.30
2079-May-23,19 04 01.70
2079-May-24,19 02 55.64
2079-May-25,19 01 45.12
2079-May-26,19 00 30.18
2079-May-27,18 59 10.88
2079-May-28,18 57 47.28
2079-May-29,18 56 19.46
2079-May-30,18 54 47.51
2079-May-31,18 53 11.55
2079-Jun-01,18 51 31.69
2079-Jun-02,18 49 48.10
2079-Jun-03,18 48 00.92
2079-Jun-04,18 46 10.33
2079-Jun-05,18 44 16.50
2079-Jun-06,18 42 19.64
2079-Jun-07,18 40 19.94
2079-Jun-08,18 38 17.61
2079-Jun-09,18 36 12.87
2079-Jun-10,18 34 05.93
2079-Jun-11,18 31 57.04
2079-Jun-12,18 29 46.43
2079-Jun-13,18 27 34.34
2079-Jun-14,18 25 21.03
2079-Jun-15,18 23 06.74
2079-Jun-16,18 20 51.74
2079-Jun-17,18 18 36.27
2079-Jun-18,18 16 20.61
2079-Jun-19,18 14 05.00
2079-Jun-20,18 11 49.71
2079-Jun-21,18 09 34.99
2079-Jun-22,18 07 21.11
2079-Jun-23,18 05 08.30
2079-Jun-24,18 02 56.82
2079-Jun-25,18 00 46.92
2079-Jun-26,17 58 38.81
2079-Jun-27,17 56 32.75
2079-Jun-28,17 54 28.95
2079-Jun-29,17 52 27.63
2079-Jun-30,17 50 28.98
2079-Jul-01,17 48 33.20
2079-Jul-02,17 46 40.46
2079-Jul-03,17 44 50.92
2079-Jul-04,17 43 04.71
2079-Jul-05,17 41 21.95
2079-Jul-06,17 39 42.75
2079-Jul-07,17 38 07.21
2079-Jul-08,17 36 35.39
2079-Jul-09,17 35 07.37
2079-Jul-10,17 33 43.19
2079-Jul-11,17 32 22.89
2079-Jul-12,17 31 06.51
2079-Jul-13,17 29 54.06
2079-Jul-14,17 28 45.55
2079-Jul-15,17 27 40.99
2079-Jul-16,17 26 40.37
2079-Jul-17,17 25 43.68
2079-Jul-18,17 24 50.90
2079-Jul-19,17 24 02.00
2079-Jul-20,17 23 16.98
2079-Jul-21,17 22 35.78
2079-Jul-22,17 21 58.39
2079-Jul-23,17 21 24.77
2079-Jul-24,17 20 54.88
2079-Jul-25,17 20 28.69
2079-Jul-26,17 20 06.15
2079-Jul-27,17 19 47.22
2079-Jul-28,17 19 31.87
2079-Jul-29,17 19 20.03
2079-Jul-30,17 19 11.66
2079-Jul-31,17 19 06.70
2079-Aug-01,17 19 05.09
2079-Aug-02,17 19 06.77
2079-Aug-03,17 19 11.67
2079-Aug-04,17 19 19.72
2079-Aug-05,17 19 30.86
2079-Aug-06,17 19 45.03
2079-Aug-07,17 20 02.14
2079-Aug-08,17 20 22.14
2079-Aug-09,17 20 44.96
2079-Aug-10,17 21 10.53
2079-Aug-11,17 21 38.79
2079-Aug-12,17 22 09.68
2079-Aug-13,17 22 43.13
2079-Aug-14,17 23 19.08
2079-Aug-15,17 23 57.47
2079-Aug-16,17 24 38.26
2079-Aug-17,17 25 21.38
2079-Aug-18,17 26 06.78
2079-Aug-19,17 26 54.42
2079-Aug-20,17 27 44.25
2079-Aug-21,17 28 36.23
2079-Aug-22,17 29 30.31
2079-Aug-23,17 30 26.45
2079-Aug-24,17 31 24.61
2079-Aug-25,17 32 24.76
2079-Aug-26,17 33 26.85
2079-Aug-27,17 34 30.84
2079-Aug-28,17 35 36.69
2079-Aug-29,17 36 44.36
2079-Aug-30,17 37 53.81
2079-Aug-31,17 39 04.99
2079-Sep-01,17 40 17.86
2079-Sep-02,17 41 32.39
2079-Sep-03,17 42 48.52
2079-Sep-04,17 44 06.22
2079-Sep-05,17 45 25.46
2079-Sep-06,17 46 46.18
2079-Sep-07,17 48 08.37
2079-Sep-08,17 49 31.97
2079-Sep-09,17 50 56.95
2079-Sep-10,17 52 23.29
2079-Sep-11,17 53 50.94
2079-Sep-12,17 55 19.88
2079-Sep-13,17 56 50.08
2079-Sep-14,17 58 21.51
2079-Sep-15,17 59 54.14
2079-Sep-16,18 01 27.96
2079-Sep-17,18 03 02.93
2079-Sep-18,18 04 39.04
2079-Sep-19,18 06 16.26
2079-Sep-20,18 07 54.59
2079-Sep-21,18 09 33.99
2079-Sep-22,18 11 14.46
2079-Sep-23,18 12 55.96
2079-Sep-24,18 14 38.49
2079-Sep-25,18 16 22.01
2079-Sep-26,18 18 06.52
2079-Sep-27,18 19 51.98
2079-Sep-28,18 21 38.37
2079-Sep-29,18 23 25.68
2079-Sep-30,18 25 13.88
2079-Oct-01,18 27 02.95
2079-Oct-02,18 28 52.86
2079-Oct-03,18 30 43.61
2079-Oct-04,18 32 35.15
2079-Oct-05,18 34 27.48
2079-Oct-06,18 36 20.57
2079-Oct-07,18 38 14.41
2079-Oct-08,18 40 08.98
2079-Oct-09,18 42 04.25
2079-Oct-10,18 44 00.21
2079-Oct-11,18 45 56.84
2079-Oct-12,18 47 54.14
2079-Oct-13,18 49 52.08
2079-Oct-14,18 51 50.65
2079-Oct-15,18 53 49.84
2079-Oct-16,18 55 49.65
2079-Oct-17,18 57 50.06
2079-Oct-18,18 59 51.06
2079-Oct-19,19 01 52.64
2079-Oct-20,19 03 54.79
2079-Oct-21,19 05 57.51
2079-Oct-22,19 08 00.78
2079-Oct-23,19 10 04.58
2079-Oct-24,19 12 08.92
2079-Oct-25,19 14 13.77
2079-Oct-26,19 16 19.12
2079-Oct-27,19 18 24.96
2079-Oct-28,19 20 31.28
2079-Oct-29,19 22 38.07
2079-Oct-30,19 24 45.30
2079-Oct-31,19 26 52.97
2079-Nov-01,19 29 01.07
2079-Nov-02,19 31 09.58
2079-Nov-03,19 33 18.48
2079-Nov-04,19 35 27.78
2079-Nov-05,19 37 37.45
2079-Nov-06,19 39 47.49
2079-Nov-07,19 41 57.87
2079-Nov-08,19 44 08.61
2079-Nov-09,19 46 19.68
2079-Nov-10,19 48 31.07
2079-Nov-11,19 50 42.79
2079-Nov-12,19 52 54.82
2079-Nov-13,19 55 07.16
2079-Nov-14,19 57 19.81
2079-Nov-15,19 59 32.76
2079-Nov-16,20 01 46.01
2079-Nov-17,20 03 59.54
2079-Nov-18,20 06 13.37
2079-Nov-19,20 08 27.47
2079-Nov-20,20 10 41.86
2079-Nov-21,20 12 56.51
2079-Nov-22,20 15 11.42
2079-Nov-23,20 17 26.59
2079-Nov-24,20 19 42.01
2079-Nov-25,20 21 57.68
2079-Nov-26,20 24 13.57
2079-Nov-27,20 26 29.70
2079-Nov-28,20 28 46.04
2079-Nov-29,20 31 02.60
2079-Nov-30,20 33 19.37
2079-Dec-01,20 35 36.33
2079-Dec-02,20 37 53.49
2079-Dec-03,20 40 10.84
2079-Dec-04,20 42 28.37
2079-Dec-05,20 44 46.07
2079-Dec-06,20 47 03.94
2079-Dec-07,20 49 21.98
2079-Dec-08,20 51 40.19
2079-Dec-09,20 53 58.55
2079-Dec-10,20 56 17.08
2079-Dec-11,20 58 35.76
2079-Dec-12,21 00 54.60
2079-Dec-13,21 03 13.61
2079-Dec-14,21 05 32.77
2079-Dec-15,21 07 52.10
2079-Dec-16,21 10 11.58
2079-Dec-17,21 12 31.23
2079-Dec-18,21 14 51.03
2079-Dec-19,21 17 11.00
2079-Dec-20,21 19 31.12
2079-Dec-21,21 21 51.39
2079-Dec-22,21 24 11.82
2079-Dec-23,21 26 32.41
2079-Dec-24,21 28 53.14
2079-Dec-25,21 31 14.02
2079-Dec-26,21 33 35.06
2079-Dec-27,21 35 56.23
2079-Dec-28,21 38 17.55
2079-Dec-29,21 40 39.02
2079-Dec-30,21 43 00.63
2079-Dec-31,21 45 22.38
2080-Jan-01,21 47 44.26
2080-Jan-02,21 50 06.29
2080-Jan-03,21 52 28.46
2080-Jan-04,21 54 50.77
2080-Jan-05,21 57 13.22
2080-Jan-06,21 59 35.82
2080-Jan-07,22 01 58.56
2080-Jan-08,22 04 21.46
2080-Jan-09,22 06 44.51
2080-Jan-10,22 09 07.72
2080-Jan-11,22 11 31.10
2080-Jan-12,22 13 54.65
2080-Jan-13,22 16 18.38
2080-Jan-14,22 18 42.29
2080-Jan-15,22 21 06.38
2080-Jan-16,22 23 30.67
2080-Jan-17,22 25 55.15
2080-Jan-18,22 28 19.82
2080-Jan-19,22 30 44.70
2080-Jan-20,22 33 09.78
2080-Jan-21,22 35 35.08
2080-Jan-22,22 38 00.58
2080-Jan-23,22 40 26.30
2080-Jan-24,22 42 52.25
2080-Jan-25,22 45 18.42
2080-Jan-26,22 47 44.81
2080-Jan-27,22 50 11.44
2080-Jan-28,22 52 38.30
2080-Jan-29,22 55 05.41
2080-Jan-30,22 57 32.76
2080-Jan-31,23 00 00.36
2080-Feb-01,23 02 28.21
2080-Feb-02,23 04 56.33
2080-Feb-03,23 07 24.71
2080-Feb-04,23 09 53.38
2080-Feb-05,23 12 22.32
2080-Feb-06,23 14 51.56
2080-Feb-07,23 17 21.10
2080-Feb-08,23 19 50.96
2080-Feb-09,23 22 21.14
2080-Feb-10,23 24 51.65
2080-Feb-11,23 27 22.50
2080-Feb-12,23 29 53.71
2080-Feb-13,23 32 25.27
2080-Feb-14,23 34 57.21
2080-Feb-15,23 37 29.53
2080-Feb-16,23 40 02.24
2080-Feb-17,23 42 35.35
2080-Feb-18,23 45 08.87
2080-Feb-19,23 47 42.80
2080-Feb-20,23 50 17.16
2080-Feb-21,23 52 51.95
2080-Feb-22,23 55 27.19
2080-Feb-23,23 58 02.88
2080-Feb-24,00 00 39.03
2080-Feb-25,00 03 15.65
2080-Feb-26,00 05 52.75
2080-Feb-27,00 08 30.34
2080-Feb-28,00 11 08.43
2080-Feb-29,00 13 47.03
2080-Mar-01,00 16 26.15
2080-Mar-02,00 19 05.80
2080-Mar-03,00 21 45.99
2080-Mar-04,00 24 26.74
2080-Mar-05,00 27 08.06
2080-Mar-06,00 29 49.96
2080-Mar-07,00 32 32.46
2080-Mar-08,00 35 15.57
2080-Mar-09,00 37 59.31
2080-Mar-10,00 40 43.69
2080-Mar-11,00 43 28.73
2080-Mar-12,00 46 14.43
2080-Mar-13,00 49 00.83
2080-Mar-14,00 51 47.92
2080-Mar-15,00 54 35.72
2080-Mar-16,00 57 24.26
2080-Mar-17,01 00 13.53
2080-Mar-18,01 03 03.56
2080-Mar-19,01 05 54.36
2080-Mar-20,01 08 45.93
2080-Mar-21,01 11 38.31
2080-Mar-22,01 14 31.49
2080-Mar-23,01 17 25.50
2080-Mar-24,01 20 20.34
2080-Mar-25,01 23 16.03
2080-Mar-26,01 26 12.58
2080-Mar-27,01 29 10.00
2080-Mar-28,01 32 08.30
2080-Mar-29,01 35 07.51
2080-Mar-30,01 38 07.63
2080-Mar-31,01 41 08.68
2080-Apr-01,01 44 10.68
2080-Apr-02,01 47 13.63
2080-Apr-03,01 50 17.56
2080-Apr-04,01 53 22.48
2080-Apr-05,01 56 28.41
2080-Apr-06,01 59 35.36
2080-Apr-07,02 02 43.35
2080-Apr-08,02 05 52.40
2080-Apr-09,02 09 02.53
2080-Apr-10,02 12 13.74
2080-Apr-11,02 15 26.05
2080-Apr-12,02 18 39.49
2080-Apr-13,02 21 54.05
2080-Apr-14,02 25 09.76
2080-Apr-15,02 28 26.63
2080-Apr-16,02 31 44.67
2080-Apr-17,02 35 03.90
2080-Apr-18,02 38 24.32
2080-Apr-19,02 41 45.95
2080-Apr-20,02 45 08.79
2080-Apr-21,02 48 32.86
2080-Apr-22,02 51 58.16
2080-Apr-23,02 55 24.70
2080-Apr-24,02 58 52.49
2080-Apr-25,03 02 21.54
2080-Apr-26,03 05 51.85
2080-Apr-27,03 09 23.42
2080-Apr-28,03 12 56.28
2080-Apr-29,03 16 30.41
2080-Apr-30,03 20 05.82
2080-May-01,03 23 42.53
2080-May-02,03 27 20.54
2080-May-03,03 30 59.84
2080-May-04,03 34 40.46
2080-May-05,03 38 22.38
2080-May-06,03 42 05.62
2080-May-07,03 45 50.17
2080-May-08,03 49 36.03
2080-May-09,03 53 23.21
2080-May-10,03 57 11.69
2080-May-11,04 01 01.49
2080-May-12,04 04 52.58
2080-May-13,04 08 44.98
2080-May-14,04 12 38.66
2080-May-15,04 16 33.62
2080-May-16,04 20 29.85
2080-May-17,04 24 27.34
2080-May-18,04 28 26.07
2080-May-19,04 32 26.02
2080-May-20,04 36 27.19
2080-May-21,04 40 29.54
2080-May-22,04 44 33.06
2080-May-23,04 48 37.73
2080-May-24,04 52 43.52
2080-May-25,04 56 50.40
2080-May-26,05 00 58.36
2080-May-27,05 05 07.36
2080-May-28,05 09 17.38
2080-May-29,05 13 28.39
2080-May-30,05 17 40.37
2080-May-31,05 21 53.28
2080-Jun-01,05 26 07.09
2080-Jun-02,05 30 21.78
2080-Jun-03,05 34 37.31
2080-Jun-04,05 38 53.65
2080-Jun-05,05 43 10.77
